time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,trace,max_rank,mean_rank
170.0,0.14552040649251394,0.17179619747497,0.2557128606986751,0.25394801797841066,0.1730228246832192,1.0000003072725077,27,16.22222222222222
171.0,0.13947854555143252,0.16793812609578365,0.2629276235969026,0.26091110031789283,0.16874491358640029,1.000000309093133,27,16.27777777777778
172.0,0.13440330210394413,0.16414998563279243,0.26948520314315694,0.26742463453093146,0.16453718555613314,1.0000003109116784,27,16.27777777777778
173.0,0.13018931185105403,0.16058428570263555,0.2754611133538231,0.27337649763658467,0.16038910423912092,1.000000312727939,26,16.22222222222222
174.0,0.12687099294307988,0.15718937571564823,0.28068980814325734,0.2788086628738576,0.15644147492139931,1.000000314541965,26,16.22222222222222
175.0,0.12429312165607465,0.15415153611202273,0.2852250660253361,0.2835320010813074,0.15279859153441422,1.000000316353875,26,16.22222222222222
176.0,0.1223470360012739,0.15149000527335435,0.28904052715873013,0.28761833623657224,0.14950441354922878,1.0000003181638812,26,16.22222222222222
177.0,0.12097825485153829,0.14927538070972024,0.2919542741796022,0.2911108684417928,0.1466815418449014,1.000000319972277,26,16.166666666666668
178.0,0.12006157289210127,0.14761558128306437,0.2941590834771735,0.29385050126554113,0.1443135829168868,1.0000003217794877,26,16.11111111111111
179.0,0.11952951533936611,0.14642328974431112,0.295665450851741,0.29579980769384967,0.14258226001194224,1.0000003235859312,25,16.0
180.0,0.11936066224952313,0.14581015434424793,0.29639351905260203,0.29701472819199454,0.141421261609024,1.000000325392111,25,16.0
181.0,0.11935531664241553,0.14582976485214444,0.2964227482015813,0.2973915561620653,0.141000941395531,1.0000003271984572,25,15.944444444444445
182.0,0.1196493167773721,0.14650902895396947,0.2955952684485261,0.29693034121871525,0.14131637366207964,1.0000003290053852,25,15.88888888888889
183.0,0.12047207058513856,0.14797037567070664,0.29377298590364154,0.2952364459158851,0.1425484527836476,1.0000003308037395,25,15.5
184.0,0.1216998694014288,0.14996272317423043,0.29122945168346426,0.29266607895622393,0.14444220944315397,1.0000003326032207,25,15.5
185.0,0.12316131641898169,0.15229355434343866,0.28822323330902566,0.2896286355348309,0.14669359486250053,1.0000003344134982,25,15.777777777777779
186.0,0.12512663243214908,0.1550668799353418,0.28457312186105843,0.28573004914933153,0.1495036529027189,1.0000003362253198,25,15.722222222222221
187.0,0.1276480928374548,0.1581824783297156,0.28033640407735333,0.2811007183300515,0.1527326445193191,1.0000003380386144,25,15.722222222222221
188.0,0.13083771954523032,0.16155051315170954,0.2754948652204607,0.27579146598073767,0.15632577601049208,1.0000003398533497,26,15.833333333333334
189.0,0.13480946445530345,0.16505914226906962,0.270134386167158,0.2698127839736272,0.16018456485948596,1.0000003416693641,26,15.88888888888889
190.0,0.13962343488371584,0.16857439433706004,0.26432241716210586,0.26335500180436316,0.16412509535442135,1.0000003434863882,26,15.944444444444445
191.0,0.1453812830589884,0.17198033075040098,0.25805977616453846,0.2564443689706394,0.16813458641486373,1.0000003453041533,26,15.944444444444445
192.0,0.15214117705353025,0.17531375870500146,0.25143561317022156,0.2492868931385897,0.17182290511030002,1.0000003471223642,26,16.0
193.0,0.15980233824985357,0.1783968677468531,0.24456039706385646,0.24197036724292817,0.17527037869258147,1.000000348940793,27,16.055555555555557
194.0,0.1684525487534389,0.18102507967559878,0.23751859066453043,0.23452605011245792,0.17847808160840406,1.0000003507591515,27,16.11111111111111
195.0,0.17791046135722438,0.18334232861394187,0.23028779713292194,0.2271272775656133,0.18133248796272727,1.0000003525771517,27,16.11111111111111
196.0,0.18815171090336832,0.18537581984974721,0.22291618142384514,0.2198682320069606,0.1836884102659683,1.000000354394611,27,16.11111111111111
197.0,0.19894792416803123,0.1869291471722093,0.2156621469801695,0.21274407494209943,0.18571706300411014,1.0000003562113426,27,16.055555555555557
198.0,0.21018989919802833,0.1882069988588309,0.20838981024940123,0.20584329497751566,0.18737035479881547,1.0000003580273134,27,16.055555555555557
199.0,0.22161600664511252,0.18919118566949267,0.20146956174566044,0.1991002023489026,0.18862340348858594,1.0000003598424752,27,16.055555555555557
200.0,0.2331216130560987,0.18996911075636083,0.19471850048641465,0.1925262607503882,0.18966487666288617,1.0000003616568696,27,16.055555555555557
201.0,0.24434596572765924,0.19062951423802663,0.1881642943701437,0.18630036386034746,0.19056022532965822,1.0000003634705559,27,16.055555555555557
202.0,0.25517466542549394,0.19125800763888057,0.18186437243175682,0.1803830463602787,0.19132027348248137,1.0000003652836127,27,16.055555555555557
203.0,0.2653873927729033,0.19186280149620213,0.17584114725397798,0.1747816325489369,0.19212739307942114,1.0000003670961604,27,16.055555555555557
204.0,0.27491174131792945,0.19248666464118014,0.16998943467406152,0.16942524298386277,0.19318728534658744,1.0000003689083423,27,16.055555555555557
205.0,0.28342180176281917,0.1933198403359707,0.1645424889960028,0.16446965628862273,0.1942465833920698,1.0000003707202072,26,16.0
